username,comment,date,platform
5 tahun yang lalu,Beaconcream makan cokelat nanti gemok,@rika7438,youtube
5 tahun yang lalu,Jadi ngiler,@dwiaryanti8165,youtube
5 tahun yang lalu,Kak biken ganteng ngan pake kaca mata,@gunawanyusuf8601,youtube
3 tahun yang lalu,Dah 2021 nihh banggg,@salmamaulida2152,youtube
5 tahun yang lalu,Beli nya di grammedia mana bang?,@jasicaadilla1994,youtube
5 tahun yang lalu,"Yang ngerekam cewek yak? 
auto kepo",@daisythecoolest,youtube
4 tahun yang lalu,Ka sarah viloid nya mana?:>,@rreiinn,youtube
6 tahun yang lalu,Yang pegang siapa kameranya Mas bikin,@deborapulung9787,youtube
3 tahun yang lalu,"Bang nelson makan cokelat aku.pun bupeng juga makan cokelat, kwkwkwkwkwkkwkwkwkw!!",@Danisha3912_.,youtube
1 tahun yang lalu,Bang siapa yang rekam,@tanpanamai,youtube
6 tahun yang lalu,Abang  coklatkan manis wkwkwkw,@flowerchanofficial3572,youtube
5 tahun yang lalu,Bang kenapa gk di Channel Neruneruson?kan kata bang nelson Channel ini buat Minecraft atau yang lain lain,@araa2500,youtube
5 tahun yang lalu,"2019:biasa
2020:luar biasah",@Abcvdgo,youtube
4 tahun yang lalu,coklat rasa sayang terus sayang nya untuk sarah viloid hahahaha,@ahmad-yu6rd,youtube
5 tahun yang lalu,coklat dapet cewe  siapa mau beli haragnya 1 like,@ecw5982,youtube
6 tahun yang lalu,bang boleh gk cklat nya di endors aku mau,@okta279,youtube
5 tahun yang lalu,Beli nya dimana,@yanavalentina837,youtube
5 tahun yang lalu,bang kamu tinggal dimana saat menjadi gamer saat ini??,@sugengarya87,youtube
6 tahun yang lalu,Bang nelson yang engrekam siapa ajak aja main bereng,@kawaditomario7844,youtube
6 tahun yang lalu,bang itu dari dieng dataran tinggi saya sudah tahu,@caricakusuma1638,youtube
5 tahun yang lalu (diedit),Bang nelson pernah dekat channel NeruNeruson  siapa udah liat like,@NeonWhitty,youtube
4 tahun yang lalu,Muka di tamnel nya biki kasian,@juiceteen6912,youtube
6 tahun yang lalu,Kanu Dari Kota mana,@yoshua3773,youtube
5 tahun yang lalu,Kak nelson kakaknya nelson cewe bukansih sselnya kedengran kaya cewe,@asepsulaeman6827,youtube
5 tahun yang lalu,Jadi ngiler gw mau beli tapi ujan,@yadihadi2888,youtube
5 tahun yang lalu,Bang terus tu siapa yng nge vidio,@bahasajawakuy1464,youtube
5 tahun yang lalu,Hahahahaha lucu banget bang,@nurinqalisya5265,youtube
5 tahun yang lalu,Banyak nya minta ampun apa lagi ada mainan sama mobil nasional dulu yang di dekor ulang dan batik nya pun buatan asli di sana juga ada penari kalau bayar bisa foto bareng penari nya,@kartinijajang5311,youtube
4 tahun yang lalu,"Pada tanya siapa sih yang rekam, ada suara cewe, ada suara mantan inilah itulah

Itu kakaknya oke? Udah",@zavsteria,youtube
5 tahun yang lalu,Hai bang,@lixzen9311,youtube
5 tahun yang lalu,bang ... abang kan youtube channelnya beacon cream kenapa gk nama asli nya sama ? dan kenapa mukanya gk beacon ??,@timotiusandrewlim472,youtube
5 tahun yang lalu,coklat nya beli di mana bang,@goblogkali3543,youtube
6 tahun yang lalu,Bang Suara Muthia Ya,@marginprinting8840,youtube
5 tahun yang lalu,Bka beaconcream aku pengen ke rumah kakak beacon cream pls,@ashkasakhi6528,youtube
5 tahun yang lalu,Gramedia itu dimana ya soalnya aku gak tau,@itz_naina_oficial571,youtube
5 tahun yang lalu,Kak yang rekam siapa kak,@fredericaaac,youtube
5 tahun yang lalu,bang yang jadi kamera men nya siapa,@morinn727,youtube
4 tahun yang lalu,"Bang aku dari tahun 2020 abang di tahu 2020 abang 2,9juta subs",@gilbranramdanirahman7160,youtube
6 tahun yang lalu,Bang rumah di mana,@iinkurniasih1043,youtube
6 tahun yang lalu,Itu siapa yang ngrekam kak?,@kasimmachmud6057,youtube
5 tahun yang lalu,Dimana Abang tinggal,@angeline3799,youtube
6 tahun yang lalu,Aku pernahnya coklat rasa mantan,@kazurunn4339,youtube
5 tahun yang lalu,Nontonya pas 2020 wkwkwk,@wafitampan207,youtube
6 tahun yang lalu,"Bang nelson kok ada suara ya bang,seperti suara cewek ya bang",@21.mdzakiraza69,youtube
5 tahun yang lalu,Itu dikasihin bukan dimakan sendiri bang nelson,@farhanardani3168,youtube
6 tahun yang lalu,Film nya bagus,@riakartika5388,youtube
5 tahun yang lalu,Bang itu yang vidio in siapa ba beaconCream,@namagwsiapa9302,youtube
6 tahun yang lalu,bang nelson kenapa kalau makan coklat yang rasa sayang itu sayang banget nah saya doakan semoga dapat pacar ya. AMIN  TEAM,@mantapkali6126,youtube
5 tahun yang lalu,"Siapa yang  nonton pas 2020
Btw HAPPY NEW YEAR!!!",@liatditomboltentang5895,youtube
4 tahun yang lalu,Siapa yang rekam ya bang,@denadena7291,youtube
5 tahun yang lalu,Bang itu siapa sih yang megang kamera dan tadi ada yang ngomong makasih,@azqatriputra1363,youtube
6 tahun yang lalu,Trus siapa vidio in nelsol liat kucing lgi yang nembak kakak nelson,@oxcellenaclarence9299,youtube
5 tahun yang lalu,"Suara kakak nya Beacon cream kayak kak mutia,kalo gak salah:v",@fajarbudiawan8077,youtube
2 tahun yang lalu,Bg gw dari 2023,@syfnrdf,youtube
5 tahun yang lalu,Aku juga nemuin coklat itu di gramedia,@LawyerNerd.,youtube
5 tahun yang lalu,Kak beaconcream rumah kakak dimana,@ashkasakhi6528,youtube
6 tahun yang lalu,Kaka tolong lupain jomblo jomblo nya setiap hari aku denger tentang jomblo jomblo pls lupain aku janji aku subscribe sama like deh janji tapi kaka juga harus janji yang aku bilang tadi OK ;),@TPHF_G,youtube
5 tahun yang lalu,Rasa sayang itu bukannya warna ping ya,@purwandi3393,youtube
6 tahun yang lalu,Bagi dong️hi,@yunipassolle8348,youtube
6 tahun yang lalu,Hmm cameraman nya mirip suara bikenkrim :3,@agathachu8965,youtube
5 tahun yang lalu,Coklat pasti manis,@muhammadindra6554,youtube
4 tahun yang lalu,Salpok sama yang di belakang ada pajangan foto siapa tu sarah viloid sama bang nelson yak hehe maap sdh telat,@velicaa336,youtube
5 tahun yang lalu,Kada ade kupacarnta mutiakak,@lersiaroslinanainggolan3007,youtube
6 tahun yang lalu,bang nelson itu dari bandung ya cokelatnya,@gameopo2636,youtube
5 tahun yang lalu,Coklat anti galau :v,@Ruy_Channel,youtube
5 tahun yang lalu,Aku cinta sama kamu sayang Niken dari rose bleckpink yang bisa bahasa Indonesia sarangheo ️️️️️️️️️️,@alfafainsanmuliawan2270,youtube
6 tahun yang lalu,Itu siapa yang record bang,@Rill78,youtube
5 tahun yang lalu,Bang saya liat di gramedia tidak ada bang,@dragonic7056,youtube
6 tahun yang lalu,Bang kok gw makan madu langsung gila ya,@Kensygel,youtube
5 tahun yang lalu,NGAKAK DONG LIAT BANG NELSON YANG DUKUBANG REACTION VIDEO YG DULU2 DONG,@lesmiati5021,youtube
6 tahun yang lalu,"Ada game BeaconCream,ada coklat NeruNeru Son.",@itsmekyle_,youtube
5 tahun yang lalu,Bang aku mau tanya kamu tinggal di mana,@suppliershineskinlampung3625,youtube
5 tahun yang lalu,Belinya di mana,@anakharamgamingtoh9184,youtube
5 tahun yang lalu,"Coklat khas kotaku itu bang


Kota Garut:v",@divaraishaputri5875,youtube
5 tahun yang lalu,"Algoritem youtube be like:
Waduh udah gak tau mau kasi rekomendasi apa mending kasi ini aja",@azleen-7909,youtube
5 tahun yang lalu,"Kak cameramen kakas siapa di vidio ini kak ?
( harusnya cewek )
Kakak udah punya pacar atau belom sih )",@engliehung5250,youtube
5 tahun yang lalu,Hmmm oh ya abang belum dapat jodoh lohh kasian delohh wkkwkwkkw,@NeshiaMiw,youtube
5 tahun yang lalu,Bang itu yg kamerain siapa bang ?,@yettysutaanto6863,youtube
5 tahun yang lalu,"Coklad?
Apa kau bilang
COKLAD?
coklad?!
COOOKKLLAAADDDDDDD!!!!!!
COOOKKLLAAADDDDDDD!!!!!!!!
COOOOOOKKKLLAAAAAAAADDDDDDDDDDDDDDD!!!!!!!!!!!!!!!!!!!!!
COKLAAAAAAAAAAAAAADDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",@cubes-p,youtube
5 tahun yang lalu,Aku selalu nonton Nelson,@kholidinwijaya1277,youtube
6 tahun yang lalu,Bang nelson beli dimana bang,@suryapro1247,youtube
5 tahun yang lalu,Yang aku suka kasih sayang,@irdinaaliah9166,youtube
5 tahun yang lalu,Jadi pengen,@syafiqazzamudin3683,youtube
5 tahun yang lalu,Video bang nelson 2thn yg lalu sampai sekarang pun belum dapet jodoh canda bang:v,@icechocoo3420,youtube
5 tahun yang lalu,Neruneruson nya mana,@hiskarin9208,youtube
5 tahun yang lalu,Coklat pembuat jomlo:v,@rizalmaulanasaputra9699,youtube
5 tahun yang lalu,Bang itu coklat nya coklat apa ?,@revasavitri3106,youtube
5 tahun yang lalu,Bang beaconcream siapa yang pegang camera cewek bang beaconcream ya,@denisdenisnis5427,youtube
5 tahun yang lalu,bang tadi yang suaraya cewek itu pacar abang ya.,@MaAn18201,youtube
5 tahun yang lalu,Wkwkwkwkwk gimana sih setiap kali valentain makan coklat nya sendiri mulu,@skotelgaming1042,youtube
6 tahun yang lalu,coklat nya ancur dong nel,@sleepingmidnight1,youtube
6 tahun yang lalu,Hehe d e besar negara dan di dunia dan sejenisnya debu event beruban,@miabunbuny7203,youtube
4 tahun yang lalu,Bang bikin cream saya YouTube kamu yang bikin krim Nama saya Nanda Rizki panggilannya Apin sampai sini aja ya Bang,@naysillaadien6219,youtube
5 tahun yang lalu,enakbagentcokelatnya,@abdussukkur1212,youtube
5 tahun yang lalu,Ntar Gendut gimana dong?Canda kak,@1974carles,youtube
6 tahun yang lalu,Hello nelson,@nurdiana1409,youtube
5 tahun yang lalu,Bang jangan makan manis manisan terus nanti gak sehat bang (ingetin aja),@feorh_.,youtube
5 tahun yang lalu,Harusnya ini masuk channel neru neru son,@Kwasons,youtube
6 tahun yang lalu,Bang.. Bolak balik coklatnya patah terus.. °^°),@cindykurniaawalia,youtube
5 tahun yang lalu,Bang yg suara nya cewek itu siapa bang ?,@bosdown2915,youtube
5 tahun yang lalu,Mau coklat,@lulianafatmawati3642,youtube
5 tahun yang lalu,Kak beacon jomblo sama sedih ya,@urlsbpu6263,youtube
4 tahun yang lalu,Kameramen nya sampe ngakak gara² cokolate rasa sayang nya hancur:v:v,@neou.c.e.r8970,youtube
6 tahun yang lalu,Beli dimana Bang?,@mesuidkbax8553,youtube
5 tahun yang lalu,udah pernah dong beli,@anime-dl6hh,youtube
5 tahun yang lalu,Kan plastic Ada gunanya until buang sampah,@serafinernesta494,youtube
6 tahun yang lalu,Kak aku ngiler,@nyomanmaharini6239,youtube
3 tahun yang lalu,Penyelam,@Murayama-tan,youtube
6 tahun yang lalu,Yg dibelakang kamera siapatuh,@yoelmarpaung5334,youtube
6 tahun yang lalu,ka enak ya,@srimulyati9666,youtube
3 tahun yang lalu,Hi,@satriagaming8411,youtube
5 tahun yang lalu,Anjay coklat anti galau,@anakwibukaneki3917,youtube
6 tahun yang lalu,Cokelat cokelat jaman now,@AgusSalim-eh1nb,youtube
6 tahun yang lalu,Sayang ama siapa hayo? Tapi jangan homo,@nisrinamulyadi5083,youtube
6 tahun yang lalu,Bang itu surara siapa?     Kameramen?       Atau jodohnya abang:v,@audinurrohman5690,youtube
6 tahun yang lalu,Pak nan SoundCloud suara Afifa Afifa Apakah pikir juga jomblo atau jomblo Aku heran,@ilhamagus8574,youtube
5 tahun yang lalu,Kak.    Biacon.         Siapa.  Yang.    Nanya.   Suara.  Ya.  Keye.    Cewe,@caca.gacah154jan8,youtube
2 tahun yang lalu,Bang itu siapa kok kaya ada suara cewe ya????,@yoanpriscila6968,youtube
5 tahun yang lalu,Itu chocodot dari Garut bang,@tegarsaumark5824,youtube
6 tahun yang lalu,Abang abang tuh udah ada yang sayang sama abang dari lahir yaitu orang tua mu,@fadhilfa1504,youtube
6 tahun yang lalu,Boleh tau gk sampai kapan Nelson jomblo mulu ya dan kameramen itu siapa  klo bang Nelson kasih jawaban,@nabilaafifa6004,youtube
5 tahun yang lalu,Itu siapa yang pengang kamera,@mochalpan6974,youtube
6 tahun yang lalu,cokelat nya enak gak,@suka_doraemon4039,youtube
1 tahun yang lalu,Absen yang nonton di 2024,@hafizgaming255,youtube
5 tahun yang lalu,Itu chocodot dari garut ya,@cheesygames1688,youtube
5 tahun yang lalu,Bang kok di panggil crhis sama yg pegang kamera,@poyo9433,youtube
5 tahun yang lalu,Banyak banget di garut yang jual,@tukijo1732,youtube
4 tahun yang lalu,Njir coklat enteng jodoh beneran bjir (btw gw time travel awok),@ranzyx5651,youtube
6 tahun yang lalu,Bang ko ada suara kak mutia savira,@hackgaming3227,youtube
6 tahun yang lalu,Bang  lagi  ber2  ko adasuara  orang   lain,@muhammadlutfi6689,youtube
4 tahun yang lalu,Bang cokelat terlanjur nyaman kayak eek,@lacasabiru,youtube
4 tahun yang lalu,Apapun yang terjadi tetap lah REBAHAN,@tmtk8446,youtube
5 tahun yang lalu,Bang biken ga jomlo,@irmadewi2598,youtube
6 tahun yang lalu,"Ada karya channel ""fata felt project"" pojok kiri atas",@GreenLeaff,youtube
5 tahun yang lalu,Ka itu yang megangin kameranya siapa?,@miyafeydea6147,youtube
5 tahun yang lalu,Main sims 2,@aisyianrifqi507,youtube
6 tahun yang lalu,Bang di indonesia itu,@nikogaming2989,youtube
5 tahun yang lalu,Abang nelson gak puasa,@Zackbrine11K,youtube
6 tahun yang lalu,"Bang coklat valentine enak gaaaaaa,",@sulastritanal7548,youtube
5 tahun yang lalu,Kak nelson yg jadi kameramennya siapa?kok suaranya cwe??kakak apa girlfriend kak nelson,@auliagacha248,youtube
5 tahun yang lalu,Bang perasaan ada suara cewe tuh kira kira siapa ya...,@arga914,youtube
6 tahun yang lalu,enakkk,@bambangpratamaawolawol2865,youtube
5 tahun yang lalu,Ka  brendror      ituapasi         pingin  tauya,@effendisitinjak7933,youtube
4 tahun yang lalu,kak serak kali kamar nya wkwkwkw,@progamer-lj3oe,youtube
5 tahun yang lalu,Bang  itu  siapa  kaka  bikin  kah,@ariefmanmaulanaklsv8392,youtube
5 tahun yang lalu,Kebanyakan yutuber jomblo,@krisnayuda1893,youtube
11 bulan yang lalu,"udah 2024 bang, ternyata ak udah nonton dari 6 tahun lalu",@gracegcyt2038,youtube
6 tahun yang lalu,Kak sebenarnya saya sudah add friend kk tapi saya tak sengaja hapus roblox,@lieselvi701,youtube
5 tahun yang lalu,Hah pikacu hahahahha,@riketrisma7037,youtube
6 tahun yang lalu (diedit),Kok ada suara cewek di menit:  ada suara cewek,@patt_,youtube
5 tahun yang lalu,Bang kalo abang  udah punya pacar masih buat video gak?.??(gak bermasud menhianati JJB.) Aku joker ( jomlo keren),@chacachayara5069,youtube
2 tahun yang lalu,2023  bang,@auragameport,youtube
5 bulan yang lalu,fun fact dah 2025 dan beacon masih jojoba,@gamingnoob1440,youtube
4 tahun yang lalu,Hmmmm bang itu siapa kameramen nya apa JOJOBA UDAH PUNYA PACAR HAH KOMEN,@tmtk8446,youtube
5 tahun yang lalu,Gramediakan di semarang,@ahmadnala7237,youtube
6 tahun yang lalu,wah coklat  ^ -^,@hamiyatin2345,youtube
5 tahun yang lalu,Kak Nelson kok suaranya yang rekam kok perempuan,@ismi4166,youtube
5 tahun yang lalu,Ksn banget kameramen prmpn kwkwkwwkwkk,@aero-x7p,youtube
4 tahun yang lalu,Waw cokelat saya suka cokelat,@qyarazhufairah8880,youtube
5 tahun yang lalu,Salam 2020,@bluzehs5341,youtube
6 tahun yang lalu,Ka itu beli nya di gramedia depok ya,@rukminitrirochani7575,youtube
4 tahun yang lalu,Itu yg rekam siapa?,@rakhasyauqiramadhan9960,youtube
5 tahun yang lalu,"Kamu pilih mana 
a. Jomblo
b. Kaya 
c. Miskin",@jejeshopsolo8088,youtube
4 tahun yang lalu,Bang suara siapa itu,@dipdipdipdip8,youtube
6 tahun yang lalu,Apa mungkin bang Nelson jomblo selamanya?,@HendraHendra-xk9lm,youtube
4 tahun yang lalu,Aku pengen liat rumah nya Abang,@zam-zamofficiall714,youtube
6 tahun yang lalu,cokelat nya banyak ya son,@paskahlinalina2257,youtube
5 tahun yang lalu,Betul sekali,@adiyaksaadiyaksa9595,youtube
6 tahun yang lalu,Bang Nelson yang rakam siapa,@freefiregaming-jw8jr,youtube
5 tahun yang lalu,Bang lu gak sendiei ya,@arfabogankz3655,youtube
5 tahun yang lalu,alamat rumah abang di mana,@fagankaryadi6495,youtube
5 tahun yang lalu,Kak coklat emang manis tapi...engga semanis kenangan dia ama aku,@marshaandthebear4219,youtube
4 tahun yang lalu,Sekarang 2021,@fatmawati8460,youtube
5 tahun yang lalu,Bang kok enggak bikin vidio ini di akun neruneruson,@sebuahkisah1635,youtube
6 tahun yang lalu,becon cream seapah yang megang kamera bang,@thenightgaming9673,youtube
5 tahun yang lalu,Bang yang kamerain siapa pacar abang,@adityasantuy2122,youtube
6 tahun yang lalu,Ada yg lihat di jendela warna putih masih siang???,@putucalvinpratama6153,youtube
6 tahun yang lalu,Bang itu dimana,@andrianpamungkas6682,youtube
5 tahun yang lalu,Maap kalau aku baru komen tar di 2020 hhhhhh kenapa bang beancocriam sapai 2020,@agelaura2926,youtube
5 tahun yang lalu,Bang semoga cepat dapat jodoh,@srimulyani-gm5kq,youtube
5 tahun yang lalu,Wi kak bungkus nya warna warni tapi kakak juga belom dapat jodoh 2020,@naylasindha3641,youtube
6 tahun yang lalu,Suara siapa bang ?,@daigo25,youtube
6 tahun yang lalu,Bagi dong,@vierzareivan1453,youtube
5 tahun yang lalu,Bang aku lihat tik tok mu aku lihat ada cewek disampingmu itu siapa,@bagindarasya9015,youtube
3 tahun yang lalu,Wiiiii itu siapa yang ngerekamm. Perempuannnn,@kristanti3828,youtube
5 tahun yang lalu,Kak nelson kalo makan coklat itu bisa pintar abadi,@mridho-fq8ek,youtube
5 tahun yang lalu,Wahai makhluk masa lalu,@anjikisba5911,youtube
5 tahun yang lalu,Hah pikacu hahah,@riketrisma7037,youtube
6 tahun yang lalu,itu kayak suara kak muthia savira,@keylaasshakila5954,youtube
4 tahun yang lalu,Ternyata pc bang nelson kecil dulu,@northrepublicsocialistofit1423,youtube
4 tahun yang lalu,Beaconcream x SarahViloid,@Admin-tf5cc,youtube
6 tahun yang lalu,Bang Abang katanya jojoba dan ternyata Abang udah punya pacar,@adirian6215,youtube
6 tahun yang lalu,ada suara kak muthia,@nafsiyahhj1478,youtube
6 tahun yang lalu,bang itu kan suara mutia cieeeecieeee pacaran ya bang,@dafi7580,youtube
4 tahun yang lalu,Saha yg megang kamera,@Kenzie13_,youtube
5 tahun yang lalu,Abang tinggal di mana abang alamat,@fagankaryadi6495,youtube
6 tahun yang lalu,Aku kira tadi yang manis-manis itu permen wkwkwkwk,@salsa_-gs4lw,youtube
5 tahun yang lalu,Bang  lu ltiri sama perpung,@italaka4682,youtube
6 tahun yang lalu,Bang kenapa ga pacaran sama vania,@udeydarmawan7933,youtube
5 tahun yang lalu,Gw juga jomblo gak punya temen sama sekali di sekolah juma punya temen 1 doang di sekolah namanya Amora,@rositaita8806,youtube
5 tahun yang lalu,Gak puasa luuu hehe comment nya telat,@amandio5631,youtube
5 tahun yang lalu,Telat 2 tahun,@gladisirawan2475,youtube
5 tahun yang lalu,Kak itu suara siapa kok kaya ada suara perempuan,@rahadithaviraq308,youtube
6 tahun yang lalu,Lah lu aja nemu cokelat di gramedia apalagi gua malah mie instan,@drags2437,youtube
5 tahun yang lalu,Bang yang ngomong selain lu itu siapa,@epicfacelol1298,youtube
4 tahun yang lalu,Maaf Bang Telat 3 Tahun :V,@fakesmile8043,youtube
5 tahun yang lalu,Itu yang ngerekam muthia ya,@muhammadfarizsaputra305,youtube
5 tahun yang lalu,Kak cokelat enteng jodoh itu sama kaya baju kakak,@oliviaanastasya3075,youtube
5 tahun yang lalu,Yg perempuan siapa bg?,@reva1681,youtube
6 tahun yang lalu,Siapa cewek itu hehe?? Udh punya pacar apa?!,@andiwijaya1952,youtube
6 tahun yang lalu,Pasti yang di depan bang nelson muthia pasti kalian pacaran  ayo ngakuu !!!,@dahlianirangkuti487,youtube
5 tahun yang lalu,Itu yang megang kamera nya siapa,@Yuuins369,youtube
5 tahun yang lalu,"Halo,
Saya dari masa depan, 
Tolong beritakan ke seluruh indonesia kalo bisa ke seluruh dunia. bahwa ditahun 2020 akan ada virus mematikan. dan tolong beri nama virus ini dengan nama virus corona/covid 19.
Nanti indonesia juga kena
Tolong beri tahu semua orang.

Dari:2020

Ngomong ngomong bang nelson di tahun 2020 masih jomblo aja",@mochalwi4507,youtube
6 tahun yang lalu,mantap,@dzikrashalwah1784,youtube
6 tahun yang lalu,Kata jojoba ko ada suara cewek,@Gray-jo6gz,youtube
5 tahun yang lalu,Katany malam munggu tapi kok di jendela kelihatanya masih siang,@xeynaa742,youtube
5 tahun yang lalu,Aneh banget ketemu coklat di gramedia padahal Gramedia cuma jual buku cerita buku tulis globel crayon alat tulis,@dhitaoffical1230,youtube
3 tahun yang lalu,Wakakakak coklat tawar asli  !,@Yaorang123,youtube
5 tahun yang lalu,Saya lebih butuh coklat enteng jodoh agar dapat jodoh wkwkwkwkwk,@mrsussybaka7738,youtube
6 tahun yang lalu,"Yg videoin siapa bang,kok suara cewe",@jalalludinakmal1482,youtube
5 tahun yang lalu,Bener,@rahmanrahman6482,youtube
5 tahun yang lalu,bang yang ngerekam nya siapa bang,@kiranaindira.a9509,youtube
4 tahun yang lalu,Mantap,@gabrielh.g.salempang388,youtube
6 tahun yang lalu,"Baca bismillahhirahmahnirahim
Supaya  makan tak di kacau oleh setan allah maha besar",@mohdazinuddin9735,youtube
6 tahun yang lalu,Aku pernah beli di gramedia JEMBER,@zzlaovy4161,youtube
6 tahun yang lalu,di garut banyak,@iitlatifah6175,youtube
5 tahun yang lalu,"Kameramen ga di bagi jir:<
:v",@aikosan2551,youtube
5 tahun yang lalu,Bang pas coklat abang jatuh ko ada suara cewe ya bang jangan jangan itu pacar abang yang denger komen,@Fiona12472,youtube
6 tahun yang lalu,Bank kok ada suara mhutia savira,@ydchannel3456,youtube
5 tahun yang lalu,Bang itu suara cwe siapa,@maxsel691,youtube
5 tahun yang lalu,kak Nelson tenag aku juga jojoba,@frzqkv,youtube
5 tahun yang lalu,Bang tunjuki muka kakak Abang,@nanirosmani9684,youtube
4 tahun yang lalu,Beneran coklat tolak miskin kalo sekarang pindah rumah,@ramadhanhanif3722,youtube
5 tahun yang lalu,"Zentmatho rada
Cacad kayak nya",@sonicid,youtube
6 tahun yang lalu,Bang yang ngrekam itu mutia ya kok kayak suaranya mutia,@alexandrahanyprincessa8173,youtube
5 tahun yang lalu,Bang siapa yang jadi kameramen,@nanirosmani9684,youtube
5 tahun yang lalu,Bang yg rekamin pacar lu ap?,@jovann88,youtube
5 tahun yang lalu,Kira kira ngapain yah kak muthia ke rumah kak nelson,@jackdelficcio5620,youtube
4 tahun yang lalu,3 tahun baru ber effect:v,@Wwel.4,youtube
5 tahun yang lalu,"Gw pernah makan tp yg ""anti baper""",@mirzazoldcky.7963,youtube
5 tahun yang lalu,kenapa kan kak subcriber kakak dulu udah lima juta kenapa turun dua juta,@Zakky48,youtube
5 tahun yang lalu,Cokelattttt,@all_galaxyofficial7904,youtube
4 tahun yang lalu,Aing dri 2021:v,@aguspsarjono4231,youtube
5 tahun yang lalu,Kameramen nya Siapa Kak ? kok Suaranya Kayak Perempuan,@iamagamers9900,youtube
5 tahun yang lalu,Dlu pernah liat juga tapi harganya jleb :v,@purwaningrumaldwiansyah820,youtube
5 tahun yang lalu,itu dari garut bang,@alikajackson8872,youtube
4 tahun yang lalu (diedit),coklat ni ku kasih eh gak bisa punya ku :V ampun b-bang,@itz_chiachanz8969,youtube
5 tahun yang lalu,Bang aku pengen banget ketemu Abang yang ganteng,@keyshaaghniya1940,youtube
5 tahun yang lalu,Disini baru ada,@achmadrafiarifin1859,youtube
6 tahun yang lalu,Nelson kenapa nga main roblox,@khanzamahira9380,youtube
5 tahun yang lalu,Beli coklat rasa sayang sayang beacon cream 2x lipat karena beaconcream ada cewe yang ngerekam,@NoName-sx7tg,youtube
4 tahun yang lalu,Kenapa di kantin makan hahahaha,@stevenlianus470,youtube
6 tahun yang lalu,Bang beacon kameramennya siapa kok perempuan,@rajagaming328,youtube
5 tahun yang lalu,bang itu temen abang atau saudara abng atau teman sekolah,@slametwidodo2401,youtube
6 tahun yang lalu,Bang.akumau tanya.abang solat apa ga.tolong jawab.,@avatarprogaming676,youtube
6 tahun yang lalu,Bang kenapa ada suara perempuan. Pacar abang yaaaa,@ratnadewi7643,youtube
5 tahun yang lalu,Kayanya dibelakang kamera suara cewenya bang nelson,@smoovemove8174,youtube
5 tahun yang lalu,Bang ini di videoin sama siapa kakak nya abang nelson atau adik nya bang nelson atau pacar bang nelson,@franciscusnala0271,youtube
5 tahun yang lalu,Kok jadi laper,@Aditymhrmn,youtube
6 tahun yang lalu,Bang itu suara cewek itu ibumu atau pacar atau jodoh,@erwinpito8960,youtube
5 tahun yang lalu,mana ni TEAM.JJB jomblo jomblo bahagia,@rudirudi3179,youtube
6 tahun yang lalu,Beaconcream punya kameramen cewe viewer!!!!,@azkqdafa1332,youtube
6 tahun yang lalu,Bang nelson itu ada suara ka muthia deh,@annisaputrimursyalin8069,youtube
5 tahun yang lalu,Bang yang suara cewe tu suapa,@mohdhafez8448,youtube
5 tahun yang lalu,Mangkanya  jangan jomblo terus,@hecker6092,youtube
4 tahun yang lalu,2021,@catatansenja8844,youtube
5 tahun yang lalu,"Bang itu coklatnya chocodot

Itu berasal dari garut",@jaisan.ikraman1741,youtube
6 tahun yang lalu,aku udah pernah coba,@nadiataza9490,youtube
3 tahun yang lalu,Aku cinta pada mu,@Yaorang123,youtube
5 tahun yang lalu,2020 dong,@meizuuwu7821,youtube
4 tahun yang lalu,Wah katanya jomblo kok ak dengerin suara cewek ga jadi jojoba lagi ya,@Kazuraaa10,youtube
6 tahun yang lalu,Bang kameraman nya cewek adik atau kakak,@fathan8713,youtube
